time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-01-24T11:42:24.000Z,59.7296,-153.045,106.4,2.6,ml,,,,0.53,ak,ak12497517,2016-02-06T08:34:35.040Z,"68km W of Anchor Point, Alaska",earthquake,0.3,0.3,,,reviewed,ak,ak
2016-01-24T11:40:13.000Z,59.7704,-153.0669,104.8,2.9,ml,,,,0.58,ak,ak12497506,2016-02-06T08:30:50.040Z,"69km W of Anchor Point, Alaska",earthquake,0.3,0.4,,,reviewed,ak,ak
2016-01-24T11:37:14.000Z,59.773,-153.0823,100.2,2.5,ml,,,,0.45,ak,ak12497005,2016-01-30T01:43:41.475Z,"70km W of Anchor Point, Alaska",earthquake,0.4,0.5,,,reviewed,ak,ak
2016-01-24T11:34:26.000Z,59.8324,-152.9855,106.6,2.5,ml,21,64.7999948160004,,0.51,ak,ak12560207,2016-02-06T07:46:19.040Z,"65km W of Anchor Point, Alaska",earthquake,1.1,1.6,,,reviewed,ak,ak
2016-01-24T11:31:32.000Z,59.6797,-153.3474,109.4,2.5,ml,,,,0.67,ak,ak12496999,2016-02-06T07:44:18.040Z,"85km W of Anchor Point, Alaska",earthquake,0.4,0.3,,,reviewed,ak,ak
2016-01-24T11:26:24.000Z,59.7664,-153.1017,101.3,2.5,ml,,,,0.45,ak,ak12496997,2016-02-06T07:41:42.040Z,"71km W of Anchor Point, Alaska",earthquake,0.5,0.6,,,reviewed,ak,ak
2016-01-24T11:18:20.100Z,36.4887,-99.0583,3.59,2.6,ml,,252,,0.77,us,us20004wv4,2016-02-06T07:38:55.893Z,"14km ENE of Mooreland, Oklahoma",earthquake,3.7,7.6,,,reviewed,tul,tul
2016-01-24T11:17:46.000Z,59.7331,-153.2592,109.5,2.9,ml,,,,0.51,ak,ak12496977,2016-02-06T07:31:13.040Z,"80km W of Anchor Point, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-01-24T11:12:59.000Z,59.9806,-152.2376,65.7,2.6,ml,,,,0.66,ak,ak12496972,2016-02-06T07:29:43.040Z,"32km NW of Anchor Point, Alaska",earthquake,0.2,0.4,,,reviewed,ak,ak
2016-01-24T11:12:21.000Z,59.6972,-153.1801,108.7,2.8,ml,,,,0.35,ak,ak12560191,2016-02-06T07:26:45.040Z,"76km W of Anchor Point, Alaska",earthquake,1.1,1.2,,,reviewed,ak,ak
2016-01-24T11:08:26.000Z,59.7004,-153.1581,115.3,3.1,ml,,,,0.45,ak,ak12496964,2016-02-06T07:24:37.040Z,"75km W of Anchor Point, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-01-24T11:05:35.000Z,59.6668,-153.336,108.4,3.3,ml,,,,0.59,ak,ak12496954,2016-02-06T07:22:35.040Z,"85km W of Anchor Point, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-01-24T11:05:09.000Z,59.7273,-153.1107,98.5,3.2,ml,,,,0.57,ak,ak12560187,2016-02-06T07:19:46.040Z,"72km W of Anchor Point, Alaska",earthquake,1.3,1.6,,,reviewed,ak,ak
2016-01-24T11:02:57.000Z,59.7224,-153.1937,113,2.5,ml,,,,0.53,ak,ak12560184,2016-02-06T07:18:04.040Z,"76km W of Anchor Point, Alaska",earthquake,0.3,0.3,,,reviewed,ak,ak
2016-01-24T11:01:34.000Z,59.7446,-153.0658,108.2,3.3,ml,,,,0.6,ak,ak12496944,2016-02-06T07:16:50.040Z,"69km W of Anchor Point, Alaska",earthquake,0.3,0.3,,,reviewed,ak,ak
2016-01-24T11:00:41.000Z,59.7344,-153.0404,115.3,2.6,ml,,,,0.23,ak,ak12560182,2016-02-06T07:15:44.040Z,"68km W of Anchor Point, Alaska",earthquake,0.9,0.5,,,reviewed,ak,ak
2016-01-24T10:59:25.000Z,59.8149,-153.0514,109.1,2.9,ml,,,,0.48,ak,ak12496940,2016-02-06T07:14:10.040Z,"68km W of Anchor Point, Alaska",earthquake,0.4,0.3,,,reviewed,ak,ak
2016-01-24T10:59:09.000Z,59.7468,-153.1628,95.4,2.8,ml,,,,0.48,ak,ak12496939,2016-02-06T07:12:53.040Z,"74km W of Anchor Point, Alaska",earthquake,0.5,0.7,,,reviewed,ak,ak
2016-01-24T10:54:30.000Z,59.7976,-153.0572,98.8,3.8,ml,,,,0.76,ak,ak12496923,2016-02-06T07:10:59.040Z,"68km W of Anchor Point, Alaska",earthquake,0.3,0.4,,,reviewed,ak,ak
2016-01-24T10:51:58.000Z,59.77,-153.1545,104.1,3.3,ml,,,,0.66,ak,ak12560174,2016-02-06T07:01:46.040Z,"74km W of Anchor Point, Alaska",earthquake,0.4,0.2,,,reviewed,ak,ak
2016-01-24T10:48:48.010Z,53.9159,-163.1323,23.8,2.6,ml,,213,0.813,0.72,us,us20004vra,2016-02-05T15:54:20.470Z,"105km S of False Pass, Alaska",earthquake,8.6,11.1,,,reviewed,us,ak
2016-01-24T10:47:20.000Z,59.842,-153.0715,93.1,2.5,ml,,,,0.48,ak,ak12560170,2016-02-05T15:44:03.040Z,"70km W of Anchor Point, Alaska",earthquake,0.6,0.6,,,reviewed,ak,ak
2016-01-24T10:45:39.000Z,59.6786,-153.3605,109.4,3.8,ml,,,,0.59,ak,ak12496907,2016-02-05T15:41:29.040Z,"86km W of Anchor Point, Alaska",earthquake,0.3,0.3,,,reviewed,ak,ak
2016-01-24T10:45:08.000Z,59.7813,-153.1167,105.5,3.3,ml,,,,0.3,ak,ak12560168,2016-02-05T15:36:26.040Z,"72km W of Anchor Point, Alaska",earthquake,0.7,0.6,,,reviewed,ak,ak
2016-01-24T10:43:35.000Z,59.6989,-153.2567,103.5,3,ml,,,,0.56,ak,ak12560167,2016-02-05T15:30:52.040Z,"80km W of Anchor Point, Alaska",earthquake,0.4,0.3,,,reviewed,ak,ak
2016-01-24T10:42:36.420Z,56.985,-153.423,28.7,3.6,ml,,,,0.59,us,us20004vp5,2016-02-05T15:28:12.823Z,"70km SSE of Larsen Bay, Alaska",earthquake,4.5,7,,23,reviewed,ak,ak
2016-01-24T10:42:33.000Z,59.7867,-153.0556,105,2.9,ml,,,,0.4,ak,ak12560165,2016-02-05T15:24:57.040Z,"68km W of Anchor Point, Alaska",earthquake,0.3,0.5,,,reviewed,ak,ak
2016-01-24T10:40:50.000Z,59.7859,-153.009,107.8,3,ml,,,,0.31,ak,ak12560164,2016-02-05T15:21:29.040Z,"66km W of Anchor Point, Alaska",earthquake,0.6,0.6,,,reviewed,ak,ak
2016-01-24T10:40:00.550Z,59.83,-153.084,97.4,3.1,ml,,,,0.36,us,us20004vp2,2016-02-05T14:56:45.999Z,"70km W of Anchor Point, Alaska",earthquake,3.8,5.4,,21,reviewed,ak,ak
2016-01-24T10:39:24.000Z,59.7001,-153.1787,106.6,3.5,ml,,,,0.49,ak,ak12560162,2016-02-05T14:52:36.040Z,"76km W of Anchor Point, Alaska",earthquake,0.4,0.3,,,reviewed,ak,ak
2016-01-24T10:38:25.000Z,54.9953,-158.8309,70.9,3.8,ml,,,,0.19,us,us20004vru,2016-02-05T14:54:46.809Z,"52km ENE of Chernabura Island, Alaska",earthquake,9.1,7.6,,,reviewed,ak,ak
2016-01-24T10:38:21.000Z,59.8465,-152.9649,104,3.4,ml,,,,0.35,ak,ak12560160,2016-02-05T14:48:57.040Z,"64km W of Anchor Point, Alaska",earthquake,0.8,0.8,,,reviewed,ak,ak
2016-01-24T10:37:20.000Z,59.6974,-153.3051,110.1,4.3,ml,,,,0.49,ak,ak12560159,2016-02-05T13:01:02.040Z,"83km W of Anchor Point, Alaska",earthquake,0.3,0.1,,,reviewed,ak,ak
2016-01-24T10:30:29.560Z,59.6204,-153.3392,125.6,7.1,mww,,,,2.05,us,us10004gqp,2016-02-14T08:42:28.245Z,"86km W of Anchor Point, Alaska",earthquake,4.7,3.5,,,reviewed,ak,us
2016-01-24T10:11:05.800Z,18.245,-65.1696,19,2.7,Md,14,176.4,0.12396751,0.18,pr,pr16024007,2016-02-05T10:57:59.040Z,"15km ESE of Culebra, Puerto Rico",earthquake,2.1,0.6,0,12,reviewed,pr,pr
2016-01-24T10:05:57.660Z,35.71,-121.0516667,6.61,2.56,md,78,54,0.08626,0.07,nc,nc72583971,2016-01-25T22:53:04.915Z,"14km ENE of San Simeon, California",earthquake,0.11,0.46,0.162,73,reviewed,nc,nc
2016-01-24T10:01:40.800Z,36.9319,-97.6479,3.778,3.9,mb_lg,,82,,0.61,us,us10004gqe,2016-02-05T10:54:09.340Z,"11km SSW of Caldwell, Kansas",earthquake,1.5,6.1,0.046,123,reviewed,tul,us
2016-01-24T09:28:53.530Z,6.8158,-73.0647,149.32,4.4,mb,,42,1.437,0.77,us,us10004gq7,2016-02-05T10:49:31.380Z,"14km NNW of Aratoca, Colombia",earthquake,6.5,5.9,0.074,53,reviewed,us,us
2016-01-24T08:18:56.700Z,18.7418,-66.3817,37,2.5,Md,13,219.6,0.29824067,0.2,pr,pr16024008,2016-01-24T13:03:44.800Z,"30km N of Brenas, Puerto Rico",earthquake,0.8,1.7,0,6,reviewed,pr,pr
2016-01-24T07:13:23.000Z,19.2737,-64.731,51,3.8,Md,20,270,0.8578911,0.38,pr,pr16024002,2016-01-24T07:49:58.454Z,"95km N of Road Town, British Virgin Islands",earthquake,3.9,10.8,0,16,reviewed,pr,pr
2016-01-24T06:37:18.000Z,56.8342,-153.6604,40.5,2.7,ml,,,,0.4,ak,ak12560142,2016-01-30T01:34:09.260Z,"80km SSE of Larsen Bay, Alaska",earthquake,2.5,1.7,,,reviewed,ak,ak
2016-01-24T06:16:19.870Z,36.4369,-98.3631,5,2.8,mb_lg,,72,0.313,0.22,us,us10004gpu,2016-01-24T12:48:50.144Z,"14km SW of Helena, Oklahoma",earthquake,1.5,2,0.255,5,reviewed,us,us
2016-01-24T06:07:03.400Z,18.9251,-67.2317,10,2.8,Md,7,252,0.46892058,0.11,pr,pr16024005,2016-01-24T09:36:10.762Z,"49km NNW of San Antonio, Puerto Rico",earthquake,1.1,0.6,0,3,reviewed,pr,pr
2016-01-24T06:05:56.870Z,36.4437,70.5872,205.9,4.4,mb,,79,0.68,1.09,us,us10004gpt,2016-01-24T08:55:30.795Z,"48km NNW of `Alaqahdari-ye Kiran wa Munjan, Afghanistan",earthquake,7.1,6.6,0.12,20,reviewed,us,us
2016-01-24T04:31:55.500Z,19.1357,-64.6768,24,2.5,Md,3,338.4,0.82195848,0.18,pr,pr16024004,2016-02-17T06:51:41.060Z,"79km N of Road Town, British Virgin Islands",earthquake,3.1,17.4,0,2,reviewed,pr,pr
2016-01-24T03:27:24.000Z,58.1057,-151.5973,59.5,2.5,ml,,,,0.54,ak,ak12493891,2016-02-17T06:40:04.745Z,"59km NE of Kodiak, Alaska",earthquake,0.4,0.7,,,reviewed,ak,ak
2016-01-24T03:02:32.970Z,-34.5612,-178.7943,10,4,mb,,241,4.951,0.43,us,us20004vg8,2016-02-17T23:59:43.315Z,"South of the Kermadec Islands",earthquake,9.5,2,0.259,4,reviewed,us,us
2016-01-24T02:41:12.700Z,19.2075,-68.2652,24,3.6,Md,18,280.8,0.69888929,0.36,pr,pr16024000,2016-02-17T06:33:35.750Z,"70km NNE of Punta Cana, Dominican Republic",earthquake,1.9,24.3,0,15,reviewed,pr,pr
2016-01-24T02:36:54.600Z,18.7616,-64.3215,33,2.7,Md,3,356.4,1.01599459,0.05,pr,pr16024010,2016-01-28T23:45:30.869Z,"49km NE of Road Town, British Virgin Islands",earthquake,6.4,7,0,3,reviewed,pr,pr
2016-01-24T01:44:47.000Z,53.679,-164.5991,44.2,3,ml,,,,0.15,us,us20004vvc,2016-02-17T06:27:45.103Z,"92km ESE of Akutan, Alaska",earthquake,6.6,10.1,0.181,4,reviewed,ak,us
2016-01-24T01:24:20.400Z,18.8549,-64.4702,24,2.6,Md,6,309.6,0.45724248,0.15,pr,pr16024001,2016-02-17T06:23:57.025Z,"50km NNE of Road Town, British Virgin Islands",earthquake,2.8,13,0,3,reviewed,pr,pr
2016-01-24T00:34:05.270Z,-22.908,171.4623,28.73,5.1,mb,,72,3.483,0.73,us,us10004gp5,2016-01-24T00:53:27.761Z,"82km SW of Ile Hunter, New Caledonia",earthquake,8.6,6.1,0.071,64,reviewed,us,us
2016-01-24T00:31:56.000Z,-21.719,-68.469,120.1,4.4,mb,,,,0.96,us,us10004gp4,2016-02-11T23:46:06.268Z,"95km NNE of Calama, Chile",earthquake,5.6,3.1,0.143,14,reviewed,guc,us
2016-01-24T00:19:25.000Z,51.4221,-172.9674,5.4,2.5,ml,,,,0.14,ak,ak12560118,2016-01-30T01:44:01.021Z,"121km SE of Atka, Alaska",earthquake,3.1,2.5,,,reviewed,ak,ak
2016-01-24T00:10:50.620Z,-15.2835,-173.5204,35,4.6,mb,,46,5.1,0.91,us,us10004gp3,2016-01-24T01:30:22.909Z,"77km NNE of Hihifo, Tonga",earthquake,10.9,2,0.078,49,reviewed,us,us
2016-01-23T23:21:07.000Z,53.5382,-165.1607,51.5,3.5,ml,,,,0.48,ak,ak12492431,2016-01-29T03:26:51.825Z,"77km SSE of Akutan, Alaska",earthquake,2.6,3.1,,,reviewed,ak,ak
2016-01-23T21:33:35.890Z,35.9977,140.7826,20.21,4.6,mb,,138,0.532,0.87,us,us10004gnl,2016-01-24T14:38:36.927Z,"12km ENE of Kashima-shi, Japan",earthquake,5.6,5.3,0.073,56,reviewed,us,us
2016-01-23T19:02:19.400Z,18.7338,-64.2126,29,2.5,Md,4,342,0.49587004,0.21,pr,pr16023003,2016-01-23T20:22:59.369Z,"55km NE of Road Town, British Virgin Islands",earthquake,9.2,11.4,0,4,reviewed,pr,pr
2016-01-23T18:05:40.500Z,43.1458,-126.3312,30.14,4.9,mww,,166,1.49,1.38,us,us10004gmw,2016-01-26T17:05:34.463Z,"156km W of Bandon, Oregon",earthquake,5,5.7,,,reviewed,us,us
2016-01-23T17:28:11.460Z,38.7965,-122.812,3.14,2.57,md,47,79,0.01074,0.06,nc,nc72583746,2016-01-25T21:43:04.720Z,"5km WNW of The Geysers, California",earthquake,0.14,0.23,0.249,31,reviewed,nc,nc
2016-01-23T17:10:12.100Z,19.0347,-65.5009,32,2.6,Md,3,316.8,0.75099158,0.23,pr,pr16023002,2016-01-26T16:40:02.040Z,"76km NNE of Vieques, Puerto Rico",earthquake,3.2,15.4,0,3,reviewed,pr,pr
2016-01-23T17:06:53.000Z,52.9493,-163.024,31.7,3,ml,,,,0.49,ak,ak12490998,2016-01-29T03:27:31.968Z,"213km S of False Pass, Alaska",earthquake,1.8,2.3,,,reviewed,ak,ak
2016-01-23T16:52:45.000Z,51.5639,-174.1495,2.5,2.9,ml,,,,0.43,ak,ak12490529,2016-01-29T03:27:52.651Z,"70km S of Atka, Alaska",earthquake,11.6,3.1,,,reviewed,ak,ak
2016-01-23T15:56:59.770Z,43.254,145.6461,97.23,4.8,mb,,135,2.215,0.84,us,us10004gm4,2016-01-24T02:20:26.533Z,"9km SE of Nemuro, Japan",earthquake,4.2,8.2,0.06,86,reviewed,us,us
2016-01-23T15:54:53.000Z,55.1613,-160.6754,61.2,2.8,ml,,,,0.56,ak,ak12490520,2016-01-29T03:24:44.750Z,"22km SSW of Sand Point, Alaska",earthquake,1.7,0.7,,,reviewed,ak,ak
2016-01-23T14:38:15.200Z,19.4955,-65.3912,74,2.9,Md,9,302.4,1.18577618,0.2,pr,pr16023000,2016-01-23T15:42:44.065Z,"127km NNE of Vieques, Puerto Rico",earthquake,2.8,6.8,0,5,reviewed,pr,pr
2016-01-23T14:10:27.900Z,19.568,-65.4275,68,3.1,Md,14,270,1.26033634,0.3,pr,pr16023001,2016-01-23T16:11:28.037Z,"133km NNE of Vieques, Puerto Rico",earthquake,2.9,8,0,5,reviewed,pr,pr
2016-01-23T13:02:17.300Z,71.6767,-2.3882,10,4.5,Mb,,93.6,6.46158184,1.24,us,us10004glv,2016-01-23T17:21:00.203Z,"241km ENE of Olonkinbyen, Svalbard and Jan Mayen",earthquake,8.5,0,0.1,40,reviewed,us,us
2016-01-23T12:28:58.650Z,3.3157,126.7083,22.27,4.5,mb,,114,2.611,0.86,us,us10004glq,2016-02-05T10:39:43.726Z,"227km NW of Tobelo, Indonesia",earthquake,4.7,6,0.125,19,reviewed,us,us
2016-01-23T10:26:22.000Z,51.7309,-171.2825,40.6,2.8,ml,,,,0.54,ak,ak12489121,2016-01-29T03:28:32.965Z,"84km S of Amukta Island, Alaska",earthquake,7.9,4.9,,,reviewed,ak,ak
2016-01-23T10:08:01.990Z,-22.3828,-113.9671,10,5.5,mb,,50,6.327,0.82,us,us10004gli,2016-02-04T20:11:19.000Z,"Easter Island region",earthquake,10.9,1.8,0.032,342,reviewed,us,us
2016-01-23T08:28:11.230Z,35.7096667,-121.0536667,6.77,3.1,ml,77,55,0.08503,0.08,nc,nc72583616,2016-02-17T14:03:14.001Z,"14km ENE of San Simeon, California",earthquake,0.13,0.54,0.105,24,reviewed,nc,nc
2016-01-23T08:24:15.862Z,41.9014,-119.5893,2.1,2.7,ml,5,78.04,0.16,0.1646,nn,nn00528072,2016-02-17T14:00:38.156Z,"70km ESE of Lakeview, Oregon",earthquake,5.11,7.3,0.38,5,reviewed,nn,nn
2016-01-23T07:56:31.130Z,44.551,-114.5183,6.17,2.8,ml,,59,0.193,0.75,us,us10004gl3,2016-02-17T13:56:23.479Z,"23km WNW of Challis, Idaho",earthquake,3.1,6.5,0.23,15,reviewed,mb,mb
2016-01-23T07:53:44.390Z,38.0446,42.694,10.91,4.3,mb,,39,0.579,1.26,us,us10004gl4,2016-02-17T08:28:21.701Z,"8km NNE of Begendik, Turkey",earthquake,3.6,5.3,0.102,27,reviewed,us,us
2016-01-23T07:50:32.380Z,-14.5051,166.4788,10,4.9,mb,,125,1.169,0.93,us,us20004vap,2016-02-17T08:09:16.896Z,"86km NW of Port-Olry, Vanuatu",earthquake,4.9,1.9,0.112,25,reviewed,us,us
2016-01-23T07:49:44.210Z,-14.5815,166.9358,10,5.1,mb,,114,0.898,0.7,us,us10004gl0,2016-02-17T07:08:08.199Z,"53km NNW of Port-Olry, Vanuatu",earthquake,7.5,1.8,0.085,45,reviewed,us,us
2016-01-23T05:34:08.070Z,-3.301,146.2055,10,4.3,mb,,125,1.704,0.75,us,us20004va4,2016-02-17T06:47:35.892Z,"184km SW of Lorengau, Papua New Guinea",earthquake,11.2,2,0.16,11,reviewed,us,us
2016-01-23T04:54:11.320Z,36.6676,71.3509,94.89,5,mb,,44,0.771,0.91,us,us10004gkq,2016-02-17T03:38:49.902Z,"16km W of Ashkasham, Afghanistan",earthquake,4.8,4.5,0.046,150,reviewed,us,us
2016-01-23T04:39:27.000Z,52.8517,-168.673,42.84,3.5,ml,,206,0.163,0.42,us,us20004vet,2016-02-17T03:48:20.191Z,"16km SE of Nikolski, Alaska",earthquake,8,16.3,0.162,6,reviewed,us,us
2016-01-23T04:20:22.270Z,33.7121,46.8896,10,4.3,mb,,53,0.575,0.9,us,us10004gkp,2016-02-17T01:26:49.009Z,"44km E of Ilam, Iran",earthquake,4.6,1.9,0.092,33,reviewed,us,us
2016-01-23T04:18:35.200Z,36.5036,-98.7048,6.94,2.6,ml,,201,,0.82,us,us10004gkm,2016-02-17T01:13:46.078Z,"32km NW of Fairview, Oklahoma",earthquake,3.4,7.9,,,reviewed,tul,tul
2016-01-23T04:00:45.430Z,36.6484,29.57,10,4.2,mb,,76,0.289,1.1,us,us10004gki,2016-02-17T06:20:17.883Z,"32km WSW of Elmali, Turkey",earthquake,3.9,1.9,0.199,7,reviewed,us,us
2016-01-23T04:00:03.390Z,-13.5995,171.9854,10,4.4,mb,,106,4.982,0.82,us,us20004va2,2016-02-17T05:33:37.375Z,"Vanuatu region",earthquake,10,1.8,0.17,10,reviewed,us,us
2016-01-23T03:40:26.800Z,36.4971,-98.7318,7.742,3.1,ml,,179,,0.38,us,us10004gke,2016-02-17T00:59:52.730Z,"33km NW of Fairview, Oklahoma",earthquake,3.1,7.7,,,reviewed,tul,tul
2016-01-23T02:08:03.790Z,3.4859,126.2017,145.25,4.3,mb,,146,2.936,0.94,us,us10004gk6,2016-01-23T02:59:41.222Z,"227km SSE of Sarangani, Philippines",earthquake,5.2,10,0.125,18,reviewed,us,us
2016-01-23T01:17:19.900Z,36.1736,-96.8315,4.02,2.6,ml,,71,,0.71,us,us10004gk3,2016-02-17T01:06:07.537Z,"13km WNW of Yale, Oklahoma",earthquake,2.1,7.2,,,reviewed,tul,tul
2016-01-23T00:20:47.580Z,54.6014,-161.703,30.64,3.2,ml,,181,0.606,0.74,us,us20004ve9,2016-02-12T06:03:36.439Z,"92km SE of Cold Bay, Alaska",earthquake,4.4,12.4,0.128,8,reviewed,us,us
2016-01-22T23:39:37.333Z,38.5294,-118.5043,6.6,2.6,ml,20,42.39,0.1,0.1425,nn,nn00528029,2016-02-12T03:13:03.335Z,"10km E of Hawthorne, Nevada",earthquake,0.76,1.3,0.45,5,reviewed,nn,nn
2016-01-22T23:37:05.500Z,-14.9195,-177.4449,362.39,4.1,mb,,68,5.155,1.29,us,us20004v2x,2016-02-13T03:03:50.343Z,"103km SE of Sigave, Wallis and Futuna",earthquake,12,9.8,0.094,31,reviewed,us,us
2016-01-22T23:31:58.690Z,-5.5015,151.7133,69.65,4.4,mb,,108,1.376,0.89,us,us20004v2y,2016-02-13T03:31:39.185Z,"140km SSW of Kokopo, Papua New Guinea",earthquake,9.3,16.8,0.144,14,reviewed,us,us
2016-01-22T23:16:28.400Z,35.6617,-97.3922,5.666,2.5,ml,,84,,0.72,us,us10004gin,2016-02-12T02:43:27.997Z,"7km E of Edmond, Oklahoma",earthquake,1.3,3.3,,,reviewed,tul,tul
2016-01-22T23:12:37.000Z,64.6767,-149.3056,18.8,2.5,ml,,,,0.53,ak,ak12487635,2016-02-13T03:42:36.114Z,"14km NW of North Nenana, Alaska",earthquake,0.2,0.1,,,reviewed,ak,ak
2016-01-22T23:12:16.370Z,39.971,-120.7248333,8.04,2.69,md,27,77,0.05806,0.08,nc,nc72583471,2016-01-25T21:28:04.681Z,"15km ENE of East Quincy, California",earthquake,0.17,0.7,0.179,33,reviewed,nc,nc
2016-01-22T22:17:24.150Z,-7.1143,156.0942,85.29,4.7,mb,,97,4.458,0.94,us,us10004gi7,2016-02-13T04:43:25.700Z,"73km SW of Chirovanga, Solomon Islands",earthquake,8.8,7.6,0.068,65,reviewed,us,us
2016-01-22T21:11:19.570Z,53.9685,159.9734,84.77,4.4,mb,,129,1.233,0.67,us,us10004ghp,2016-02-13T04:06:14.891Z,"135km NE of Petropavlovsk-Kamchatskiy, Russia",earthquake,8.2,5.5,0.049,121,reviewed,us,us
2016-01-22T21:09:25.200Z,35.6711,-96.857,5.984,2.8,ml,,57,,0.27,us,us10004ghj,2016-02-12T02:38:17.515Z,"4km SSE of Chandler, Oklahoma",earthquake,0.7,3.7,,,reviewed,tul,tul
2016-01-22T20:51:47.420Z,28.3163,55.3091,26.81,5.5,mb,,19,1.048,0.82,us,us10004ghe,2016-02-04T20:11:17.000Z,"89km ESE of Darab, Iran",earthquake,4.8,3.7,0.034,296,reviewed,us,us
2016-01-22T20:40:02.080Z,19.4263333,-155.63,3.86,2.53,ml,39,149,0.02357,0.1,hv,hv61158886,2016-01-23T17:10:32.040Z,"24km E of Honaunau-Napoopoo, Hawaii",earthquake,0.36,0.61,0.212,17,reviewed,hv,hv
2016-01-22T19:11:57.880Z,-8.8147,-74.5274,146.47,4.1,mb,,109,2.101,1.22,us,us10004ggj,2016-01-23T17:05:19.990Z,"48km S of Pucallpa, Peru",earthquake,9.4,8.3,0.158,11,reviewed,us,us
2016-01-22T18:56:07.590Z,-14.7436,179.8529,10,5,mb,,65,3.448,1.47,us,us10004gga,2016-01-23T16:48:06.370Z,"191km NNE of Lambasa, Fiji",earthquake,8.2,1.6,0.058,96,reviewed,us,us
2016-01-22T17:04:32.140Z,-6.5719,130.1688,116,4.2,mb,,91,1.794,0.62,us,us10004gfw,2016-01-23T15:45:06.822Z,"198km NW of Saumlaki, Indonesia",earthquake,10.2,5.8,0.187,9,reviewed,us,us
2016-01-22T16:34:36.030Z,-13.77,172.1223,54.16,5,mb,,79,5.045,0.5,us,us10004gep,2016-02-04T20:11:16.000Z,"Vanuatu region",earthquake,10.7,8,0.113,25,reviewed,us,us
2016-01-22T15:01:34.000Z,58.5979,-137.2696,17.5,2.5,ml,,,,0.6,ak,ak12529180,2016-01-27T23:52:16.220Z,"91km WNW of Gustavus, Alaska",earthquake,1.2,1.5,,,reviewed,ak,ak
2016-01-22T14:58:56.000Z,58.2091,-152.2457,46.1,2.5,ml,,,,0.48,ak,ak12485412,2016-02-05T09:46:13.040Z,"47km NNE of Kodiak, Alaska",earthquake,0.6,0.7,,,reviewed,ak,ak
2016-01-22T14:48:54.410Z,-26.8549,67.0414,10,4.9,mb,,57,11.775,0.75,us,us10004gdx,2016-02-05T09:44:00.128Z,"Indian Ocean Triple Junction",earthquake,11.1,1.8,0.068,68,reviewed,us,us
2016-01-22T14:32:59.420Z,-15.209,-173.6229,10,4.3,mb,,96,5.222,0.47,us,us20004v2t,2016-02-05T09:36:32.554Z,"83km N of Hihifo, Tonga",earthquake,8.8,1.8,0.161,11,reviewed,us,us
2016-01-22T14:20:18.120Z,11.6561,125.747,80.05,4.1,mb,,182,11.577,0.61,us,us20004v2s,2016-02-05T09:29:57.776Z,"31km ENE of Maydolong, Philippines",earthquake,20.6,4.7,0.184,8,reviewed,us,us
2016-01-22T14:17:39.800Z,36.6005,-97.8302,6.245,2.8,ml,,81,,0.54,us,us10004gds,2016-02-05T09:25:22.066Z,"23km N of Enid, Oklahoma",earthquake,1.3,6.7,,,reviewed,tul,tul
2016-01-22T13:47:37.180Z,-19.016,169.5982,268.42,4.2,mb,,86,2.827,0.92,us,us10004gdp,2016-02-05T09:15:15.140Z,"68km NNE of Isangel, Vanuatu",earthquake,10.2,9.7,0.136,15,reviewed,us,us
2016-01-22T13:32:01.020Z,43.5968,139.9024,213.59,4,mb,,95,1.357,1.19,us,us20004v30,2016-02-05T09:08:02.172Z,"82km WNW of Yoichi, Japan",earthquake,14.9,9.3,0.365,2,reviewed,us,us
2016-01-22T13:26:45.520Z,49.8187,155.7684,67.19,4.8,mb,,101,3.508,0.6,us,us10004gdm,2016-02-05T08:54:12.601Z,"99km SSW of Severo-Kuril'sk, Russia",earthquake,8.9,4.3,0.051,120,reviewed,us,us
2016-01-22T13:14:57.200Z,17.8045,-66.3868,4,2.6,Md,11,216,0.15540854,0.34,pr,pr16022006,2016-02-05T08:08:01.040Z,"17km S of Santa Isabel, Puerto Rico",earthquake,1.2,1,0,8,reviewed,pr,pr
2016-01-22T12:56:29.830Z,36.0884,70.3243,113.6,4.8,mb,,80,1.054,0.86,us,us10004gcn,2016-01-22T13:20:48.469Z,"40km W of `Alaqahdari-ye Kiran wa Munjan, Afghanistan",earthquake,6.4,6.8,0.078,50,reviewed,us,us
2016-01-22T12:41:24.450Z,36.8482,-97.975,5.31,2.7,mb_lg,,84,0.092,0.32,us,us10004gcj,2016-01-22T13:07:37.926Z,"22km WNW of Medford, Oklahoma",earthquake,1.4,3.8,0.124,17,reviewed,us,us
2016-01-22T11:45:56.110Z,36.7436,-98.0555,5,3.3,mb_lg,,83,0.19,0.44,us,us10004gcc,2016-01-22T12:33:10.610Z,"26km E of Cherokee, Oklahoma",earthquake,1,2,0.058,78,reviewed,us,us
2016-01-22T10:59:08.720Z,36.5792,-97.8254,5,3.6,mb_lg,,80,0.147,0.35,us,us10004gb4,2016-01-23T04:00:49.916Z,"20km NNE of Enid, Oklahoma",earthquake,0.7,2,0.054,88,reviewed,us,us
